Station_Code,Monitoring_Location,State,River_Basin,Year,Spatial_Tags,Primary_Position,Station_Base_Name,Station_Group,Has_US_DS_Pair,Compliance_Label,Compliance_Label_Encoded,Is_Safe,Class_Weight,Binary_Class_Weight,Temperature_Min_C,Temperature_Max_C,Dissolved_Oxygen_Min_mgL,Dissolved_Oxygen_Max_mgL,pH_Min,pH_Max,Conductivity_Min_umho_cm,Conductivity_Max_umho_cm,BOD_Min_mgL,BOD_Max_mgL,Nitrate_N_Min_mgL,Nitrate_N_Max_mgL,Fecal_Coliform_Min_MPN100ml,Fecal_Coliform_Max_MPN100ml,Total_Coliform_Min_MPN100ml,Total_Coliform_Max_MPN100ml,Fecal_Streptococci_Min_MPN100ml,Fecal_Streptococci_Max_MPN100ml,Temperature_Mean_C,Dissolved_Oxygen_Mean_mgL,pH_Mean,Conductivity_Mean_umho_cm,BOD_Mean_mgL,Nitrate_N_Mean_mgL,Fecal_Coliform_Mean_MPN100ml,Total_Coliform_Mean_MPN100ml,Fecal_Streptococci_Mean_MPN100ml,Temperature_Mean_C_MinMax,Dissolved_Oxygen_Mean_mgL_MinMax,pH_Mean_MinMax,Conductivity_Mean_umho_cm_MinMax,BOD_Mean_mgL_MinMax,Nitrate_N_Mean_mgL_MinMax,Fecal_Coliform_Mean_MPN100ml_MinMax,Total_Coliform_Mean_MPN100ml_MinMax,Fecal_Streptococci_Mean_MPN100ml_MinMax,Temperature_Mean_C_Zscore,Dissolved_Oxygen_Mean_mgL_Zscore,pH_Mean_Zscore,Conductivity_Mean_umho_cm_Zscore,BOD_Mean_mgL_Zscore,Nitrate_N_Mean_mgL_Zscore,Fecal_Coliform_Mean_MPN100ml_Zscore,Total_Coliform_Mean_MPN100ml_Zscore,Fecal_Streptococci_Mean_MPN100ml_Zscore
1785,RIVER TUNGABHADRA AT MANTHRALAYAM (V & M),ANDHRA PRADESH,Tributary-Krishna_Tributaries,2023,NONE,UNSPECIFIED,RIVER TUNGABHADRA MANTHRALAYAM (V & M),TRIBUTARY-KRISHNA_TRIBUTARIES|RIVER TUNGABHADRA MANTHRALAYAM (V & M),False,Class_C,2,1,0.6046910755148741,0.8081039755351682,21.0,29.0,5.3,6.4,7.3,8.0,964.0,1652.0,1.0,2.7,0.46,1.51,163.0,615.0,602.0,1553.0,4.0,30.0,25.0,5.85,7.65,1308.0,1.85,0.985,389.0,1077.5,17.0,0.7301587301587301,0.513157894736842,0.01949127765325017,0.02856185048608783,0.012542372881355932,0.0024909907062021872,3.241369541125397e-05,1.34681607679664e-05,1.416265391472416e-05,0.4189888153192708,-0.5776213290641371,-0.02143986591257804,0.2132172903294957,-0.2654224422238461,-0.1302128463860367,-0.09104976751033755,-0.06444503615025322,-0.03191257841028858
1174,"RIVER TUNGABHADRA AT KURNOOL U/S, BHAVAPURAM (V), KURNOOL (M)",ANDHRA PRADESH,Tributary-Krishna_Tributaries,2023,UPSTREAM,UPSTREAM,"RIVER TUNGABHADRA KURNOOL , BHAVAPURAM (V), KURNOOL (M)","TRIBUTARY-KRISHNA_TRIBUTARIES|RIVER TUNGABHADRA KURNOOL , BHAVAPURAM (V), KURNOOL (M)",False,Class_C,2,1,0.6046910755148741,0.8081039755351682,22.0,28.0,5.2,6.3,7.3,8.1,1360.0,1698.0,1.7,2.5,0.53,2.24,177.0,479.0,549.0,1203.0,4.0,30.0,25.0,5.75,7.699999999999999,1529.0,2.1,1.3850000000000002,328.0,876.0,17.0,0.7301587301587301,0.5043859649122807,0.019686190429782667,0.033500949826796286,0.01423728813559322,0.0035025605361320104,2.7330828007432652e-05,1.0949520958458067e-05,1.416265391472416e-05,0.4189888153192708,-0.6358849776718267,-0.012931801612132678,0.3052065530338153,-0.23558698867736466,-0.08860679691557187,-0.0912644488294166,-0.06455464472900505,-0.03191257841028858
4388,"RIVER TUNGABHADRA, UPSTREAM OF KURNOOL TOWN BEFORE JOINING CITY DOMESTIC SEWAGE AND AFTER M/S RAYALASEEMA ALKALIES INDUSTRIES NEAR SIVALAYAM TEMPLE, GONDIPARLA (V), KURNOOL (M)",ANDHRA PRADESH,Tributary-Krishna_Tributaries,2023,UPSTREAM|BEFORE|AFTER,UPSTREAM,"RIVER TUNGABHADRA, KURNOOL TOWN JOINING CITY DOMESTIC SEWAGE AND M/S RAYALASEEMA ALKALIES INDUSTRIES SIVALAYAM TEMPLE, GONDIPARLA (V), KURNOOL (M)","TRIBUTARY-KRISHNA_TRIBUTARIES|RIVER TUNGABHADRA, KURNOOL TOWN JOINING CITY DOMESTIC SEWAGE AND M/S RAYALASEEMA ALKALIES INDUSTRIES SIVALAYAM TEMPLE, GONDIPARLA (V), KURNOOL (M)",False,Class_C,2,1,0.6046910755148741,0.8081039755351682,18.0,27.0,5.0,5.9,6.8,7.9,1329.0,2263.0,1.3,2.8,0.52,1.46,162.0,549.0,613.0,1553.0,4.0,30.0,22.5,5.45,7.35,1796.0,2.05,0.99,355.5,1083.0,17.0,0.6507936507936507,0.4780701754385965,0.018321800994055157,0.03946809699407755,0.01389830508474576,0.00250363532907631,2.9622284623909475e-05,1.3536907760285488e-05,1.416265391472416e-05,-0.12077105913782912,-0.8106759234948964,-0.07248825171525143,0.41634290209288005,-0.24155407938666099,-0.12969277076765587,-0.09116766626753671,-0.0644420443528183,-0.03191257841028858
4389,"RIVER TUNGABHADRA, DOWNSTREAM OF KURNOOL TOWN AFTER JOINING CITY DOMESTIC SEWAGE, PADIDEMPADU (V),",ANDHRA PRADESH,Tributary-Krishna_Tributaries,2023,DOWNSTREAM|AFTER,DOWNSTREAM,"RIVER TUNGABHADRA, KURNOOL TOWN JOINING CITY DOMESTIC SEWAGE, PADIDEMPADU (V)","TRIBUTARY-KRISHNA_TRIBUTARIES|RIVER TUNGABHADRA, KURNOOL TOWN JOINING CITY DOMESTIC SEWAGE, PADIDEMPADU (V)",False,Class_C,2,1,0.6046910755148741,0.8081039755351682,21.0,28.0,5.1,5.7,7.0,7.8,720.0,1720.0,1.0,2.8,1.09,1.84,177.0,689.0,649.0,1986.0,4.0,30.0,24.5,5.4,7.4,1220.0,1.9,1.465,433.0,1317.5,17.0,0.7142857142857142,0.4736842105263158,0.01851671377058766,0.026595150296122468,0.01288135593220339,0.0037048745021179743,3.608002599761689e-05,1.6468029523708337e-05,1.416265391472416e-05,0.31103684042785085,-0.8398077477987412,-0.06398018741480577,0.17658808165085263,-0.25945535151454985,-0.08028558702147892,-0.09089491541132973,-0.06431448498945701,-0.03191257841028858
4379,"RIVER UPPUTERU BEFORE CONFLUENCE WITH SEA, AT CHINNA GOLLAPALEM (V), KRUTHIVENNU (M)",ANDHRA PRADESH,Tributary-Krishna_Tributaries,2023,BEFORE|CONFLUENCE,BEFORE,"RIVER UPPUTERU WITH SEA, CHINNA GOLLAPALEM (V), KRUTHIVENNU (M)","TRIBUTARY-KRISHNA_TRIBUTARIES|RIVER UPPUTERU WITH SEA, CHINNA GOLLAPALEM (V), KRUTHIVENNU (M)",False,Class_B,1,1,0.660625,0.8081039755351682,24.0,26.0,5.8,6.7,7.6,8.0,34400.0,54200.0,2.3,2.9,0.66,1.24,3.0,14.0,36.0,210.0,2.0,3.0,25.0,6.25,7.8,44300.0,2.5999999999999996,0.95,8.5,123.0,2.5,0.7301587301587301,0.5482456140350876,0.020076015982847674,0.9893842887473461,0.017627118644067793,0.002402478346083328,7.082684087291998e-07,1.5374327373177423e-06,2.082743222753553e-06,0.4189888153192708,-0.34456673463337734,0.004084326988758503,18.108250693877487,-0.17591608158440183,-0.13385337571470235,-0.09238888623016668,-0.06496424899600316,-0.03257374398621654
2711,"RIVER URMODI AT NAGTHNE KT WARE, VILLAGE- NAGTHANE,TALUKA- SATARA, DISTRICT- SATARA.",MAHARASHTRA,Tributary-Krishna_Tributaries,2023,NONE,UNSPECIFIED,"RIVER URMODI NAGTHNE KT WARE, VILLAGE- NAGTHANE,TALUKA- SATARA, DISTRICT- SATARA","TRIBUTARY-KRISHNA_TRIBUTARIES|RIVER URMODI NAGTHNE KT WARE, VILLAGE- NAGTHANE,TALUKA- SATARA, DISTRICT- SATARA",False,Non_Compliant,5,0,0.6375150784077201,1.3114143920595533,25.0,33.5,4.9,6.4,7.3,8.3,174.0,887.0,3.0,5.2,0.3,1.83,8.0,40.0,95.0,425.0,4.0,14.0,29.25,5.65,7.800000000000001,530.5,4.1,1.065,24.0,260.0,9.0,0.865079365079365,0.4956140350877193,0.020076015982847677,0.01118560733042798,0.02779661016949152,0.0026933046721881516,1.9998166834706818e-06,3.249857818720431e-06,7.497875601912791e-06,1.3365806018963406,-0.6941486262795165,0.004084326988758655,-0.11041009316647013,0.003096639694486827,-0.12189163649194372,-0.09233433605892528,-0.06488972604171532,-0.03227735941769711
2715,"RIVER VEL AT SHIKRAPUR, VILLAGE. SHIKRAPUR, TALUKA. SHIRUR, DISTRICT. PUNE.",MAHARASHTRA,Tributary-Krishna_Tributaries,2023,NONE,UNSPECIFIED,"RIVER VEL SHIKRAPUR, VILLAGE. SHIKRAPUR, TALUKA. SHIRUR, DISTRICT. PUNE","TRIBUTARY-KRISHNA_TRIBUTARIES|RIVER VEL SHIKRAPUR, VILLAGE. SHIKRAPUR, TALUKA. SHIRUR, DISTRICT. PUNE",False,Non_Compliant,5,0,0.6375150784077201,1.3114143920595533,26.0,29.0,5.0,6.1,7.9,8.0,177.0,582.0,4.0,8.4,0.3,0.3,14.0,110.0,350.0,425.0,6.0,17.0,27.5,5.55,7.95,379.5,6.2,0.3,62.0,387.5,11.5,0.8095238095238095,0.48684210526315785,0.02066075431244518,0.007810928595373784,0.04203389830508474,0.0007586773724473667,5.166193098965928e-06,4.843538095208335e-06,9.580618824666345e-06,0.9587486897763707,-0.7524122748872066,0.0296085198900952,-0.17326248533095995,0.253714449484931,-0.20146320610420762,-0.0922006001552367,-0.06482037073754233,-0.032163365352881945
1255,"RIVER PENNAR B/C WITH CHITRAVATHI, TADIPATRI (M), VENGANUR (V)",ANDHRA PRADESH,Tributary-Krishna_Tributaries,2023,NONE,UNSPECIFIED,"RIVER PENNAR B/C WITH CHITRAVATHI, TADIPATRI (M), VENGANUR (V)","TRIBUTARY-KRISHNA_TRIBUTARIES|RIVER PENNAR B/C WITH CHITRAVATHI, TADIPATRI (M), VENGANUR (V)",False,Class_C,2,1,0.6046910755148741,0.8081039755351682,23.0,34.0,5.3,5.9,7.3,8.0,683.0,1263.0,1.2,2.8,0.61,1.61,203.0,613.0,816.0,1553.0,4.0,30.0,28.5,5.6,7.65,973.0,2.0,1.11,408.0,1184.5,17.0,0.8412698412698412,0.4912280701754385,0.01949127765325017,0.021074980444742427,0.013559322033898305,0.002807106278055257,3.3996883619001595e-05,1.4805602254901348e-05,1.416265391472416e-05,1.1746526395592107,-0.7232804505833618,-0.02143986591257804,0.0737765527460249,-0.24752117009595723,-0.11721095592651642,-0.09098289955849327,-0.06438683209106491,-0.03191257841028858
1256,"RIVER PENNAR A/C WITH PAPAGNI, PUSHPAGIRI (V),VALLUR (M)",ANDHRA PRADESH,Tributary-Krishna_Tributaries,2023,NONE,UNSPECIFIED,"RIVER PENNAR A/C WITH PAPAGNI, PUSHPAGIRI (V),VALLUR (M)","TRIBUTARY-KRISHNA_TRIBUTARIES|RIVER PENNAR A/C WITH PAPAGNI, PUSHPAGIRI (V),VALLUR (M)",False,Class_C,2,1,0.6046910755148741,0.8081039755351682,22.0,28.0,5.5,6.2,7.3,8.1,806.0,1298.0,1.0,2.5,0.69,1.43,185.0,395.0,575.0,1300.0,4.0,30.0,25.0,5.85,7.699999999999999,1052.0,1.75,1.06,290.0,937.5,17.0,0.7301587301587301,0.513157894736842,0.019686190429782667,0.02284054084255224,0.011864406779661017,0.002680660049314029,2.4164451591937406e-05,1.1718237327116938e-05,1.416265391472416e-05,0.4189888153192708,-0.5776213290641371,-0.012931801612132678,0.1066595923552613,-0.2773566236424387,-0.12241171211032452,-0.0913981847331052,-0.06452119099405101,-0.03191257841028858
1257,"RIVER PENNAR A/C WITH CHEYYURU, SOMASILA (V), ANANTHASAGARAM (M)",ANDHRA PRADESH,Tributary-Krishna_Tributaries,2023,NONE,UNSPECIFIED,"RIVER PENNAR A/C WITH CHEYYURU, SOMASILA (V), ANANTHASAGARAM (M)","TRIBUTARY-KRISHNA_TRIBUTARIES|RIVER PENNAR A/C WITH CHEYYURU, SOMASILA (V), ANANTHASAGARAM (M)",False,Class_B,1,1,0.660625,0.8081039755351682,17.0,20.0,6.8,8.3,7.5,8.2,728.0,1080.0,2.6,2.8,0.54,1.46,3.0,14.0,64.0,470.0,2.0,3.0,18.5,7.550000000000001,7.85,904.0,2.7,1.0,8.5,267.0,2.5,0.5238095238095237,0.662280701754386,0.020270928759380174,0.019532908704883226,0.01830508474576271,0.0025289245748245557,7.082684087291998e-07,3.337353990762904e-06,2.082743222753553e-06,-0.984386858269189,0.41286069726659164,0.012592391289204018,0.045055923213907036,-0.16398190016580919,-0.12865261953089424,-0.09238888623016668,-0.06488591829952543,-0.03257374398621654
30,RIVER PENNAR AT SIDDAVATAM (V & M),ANDHRA PRADESH,Tributary-Krishna_Tributaries,2023,NONE,UNSPECIFIED,RIVER PENNAR SIDDAVATAM (V & M),TRIBUTARY-KRISHNA_TRIBUTARIES|RIVER PENNAR SIDDAVATAM (V & M),False,Class_C,2,1,0.6046910755148741,0.8081039755351682,20.0,28.0,5.0,6.4,6.6,7.7,835.0,1451.0,1.0,2.7,0.38,1.7,151.0,381.0,575.0,1049.0,4.0,30.0,24.0,5.7,7.15,1143.0,1.85,1.04,266.0,812.0,17.0,0.6984126984126984,0.5,0.017542149887925153,0.02487428762990278,0.012542372881355932,0.002630081557817538,2.2164634908466723e-05,1.0149555956926884e-05,1.416265391472416e-05,0.20308486553643085,-0.6650168019756716,-0.10652050891703349,0.14453752405703993,-0.2654224422238461,-0.12449201458384776,-0.09148264951438219,-0.06458945837188404,-0.03191257841028858
2351,"RIVER KUNDU, NANDYAL, NEAR OVER BDG.,NANDYAL TOWN",ANDHRA PRADESH,Tributary-Krishna_Tributaries,2023,NONE,UNSPECIFIED,"RIVER KUNDU, NANDYAL, OVER BDG.,NANDYAL TOWN","TRIBUTARY-KRISHNA_TRIBUTARIES|RIVER KUNDU, NANDYAL, OVER BDG.,NANDYAL TOWN",False,Class_C,2,1,0.6046910755148741,0.8081039755351682,15.0,29.0,3.4,5.9,6.9,7.7,876.0,1310.0,2.2,3.6,0.75,2.38,235.0,649.0,770.0,1986.0,4.0,30.0,22.0,4.65,7.300000000000001,1093.0,2.9000000000000004,1.565,442.0,1378.0,17.0,0.6349206349206349,0.40789473684210525,0.01812688821752266,0.023756844340149734,0.019661016949152545,0.003957766959600429,3.6829957253918394e-05,1.7224246439218285e-05,1.416265391472416e-05,-0.22872303402924912,-1.2767851123564153,-0.08099631601569679,0.12372547367144728,-0.140113537328624,-0.06988407465386273,-0.09086324111835085,-0.06428157521767296,-0.03191257841028858
1689,"CHUNNAMBAR RIVER, KILINJIKUPPAM ROAD, NONANKUPPAM, PUDUCHERRY.",PUDUCHERRY,Tributary-Krishna_Tributaries,2023,NONE,UNSPECIFIED,"CHUNNAMBAR RIVER, KILINJIKUPPAM ROAD, NONANKUPPAM, PUDUCHERRY","TRIBUTARY-KRISHNA_TRIBUTARIES|CHUNNAMBAR RIVER, KILINJIKUPPAM ROAD, NONANKUPPAM, PUDUCHERRY",False,Non_Compliant,5,0,0.6375150784077201,1.3114143920595533,29.0,35.0,6.3,13.7,8.1,9.4,856.0,1605.0,2.0,9.0,0.0,0.32,2.0,1600.0,170.0,1600.0,2.0,280.0,32.0,10.0,8.75,1230.5,5.5,0.16,801.0,885.0,141.0,0.9523809523809523,0.8771929824561403,0.023779358736965208,0.02682981338697061,0.03728813559322034,0.0004046279319719289,6.674388181083401e-05,1.106201603679839e-05,0.00011746671776330039,1.9303164637991506,1.8403200881549935,0.1657375486972239,0.1809586122318271,0.17017517955478295,-0.2160253234188703,-0.08959978876508237,-0.06454974906047518,-0.026258472795456334
1198,RIVER CAUVERY AT NAPOKULU BDG (D/S),KARNATAKA,Tributary-Krishna_Tributaries,2023,DOWNSTREAM,DOWNSTREAM,RIVER CAUVERY NAPOKULU BDG ( ),TRIBUTARY-KRISHNA_TRIBUTARIES|RIVER CAUVERY NAPOKULU BDG ( ),False,Class_B,1,1,0.660625,0.8081039755351682,17.0,26.0,6.3,7.7,7.0,8.7,48.0,170.0,1.0,2.5,0.3,1.0,17.0,43.0,210.0,350.0,4.0,30.0,21.5,7.0,7.85,109.0,1.75,0.65,30.0,280.0,17.0,0.6190476190476191,0.6140350877192982,0.020270928759380174,0.0017655603978098111,0.011864406779661017,0.0016438009736359613,2.4997708543383525e-06,3.4998468816989255e-06,1.416265391472416e-05,-0.3366750089206691,0.09241062992429684,0.012592391289204018,-0.2858556779170162,-0.2773566236424387,-0.16505791281755094,-0.09231321986360604,-0.06487884677831564,-0.03191257841028858
1195,RIVER CAUVERY AT KUSHAL NAGAR U/S (NEAR BAICHANAHALLI),KARNATAKA,Tributary-Krishna_Tributaries,2023,UPSTREAM,UPSTREAM,RIVER CAUVERY KUSHAL NAGAR ( BAICHANAHALLI),TRIBUTARY-KRISHNA_TRIBUTARIES|RIVER CAUVERY KUSHAL NAGAR ( BAICHANAHALLI),False,Class_B,1,1,0.660625,0.8081039755351682,18.0,27.0,6.2,7.7,7.2,8.6,63.0,326.0,1.0,3.0,0.3,1.9,32.0,78.0,240.0,630.0,4.0,30.0,22.5,6.95,7.9,194.5,2.0,1.0999999999999999,55.0,435.0,17.0,0.6507936507936507,0.6096491228070176,0.020465841535912677,0.003676388423287518,0.013559322033898305,0.002781817032307011,4.582913232953646e-06,5.437262119782259e-06,1.416265391472416e-05,-0.12077105913782912,0.063278805620452,0.021100455589649684,-0.2502670717576528,-0.24752117009595723,-0.11825110716327807,-0.09222523571644249,-0.06479453248696808,-0.03191257841028858
33,"RIVER CAUVERY AT KRS DAM, BALAMURIKSHETRA",KARNATAKA,Tributary-Krishna_Tributaries,2023,NONE,UNSPECIFIED,"RIVER CAUVERY KRS DAM, BALAMURIKSHETRA","TRIBUTARY-KRISHNA_TRIBUTARIES|RIVER CAUVERY KRS DAM, BALAMURIKSHETRA",False,Class_C,2,1,0.6046910755148741,0.8081039755351682,19.0,28.0,6.1,7.0,7.0,8.6,143.0,489.0,1.0,4.0,0.78,3.4,83.0,170.0,940.0,1300.0,4.0,30.0,23.5,6.55,7.8,316.0,2.5,2.09,126.5,1120.0,17.0,0.6825396825396826,0.5745614035087718,0.020076015982847674,0.006391775617387418,0.01694915254237288,0.005285452361383321,1.0540700435793385e-05,1.3999387526795702e-05,1.416265391472416e-05,0.09513289064501085,-0.16977578881030778,0.004084326988758503,-0.19969378932066262,-0.18785026300299434,-0.015276134723877713,-0.09197360105555476,-0.0644219177155289,-0.03191257841028858
1171,"RIVER CAUVERY AT SRI RANGAPATTANNA, D/S OF ROAD BDG.",KARNATAKA,Pennar,2023,DOWNSTREAM,DOWNSTREAM,"RIVER CAUVERY SRI RANGAPATTANNA, ROAD BDG","PENNAR|RIVER CAUVERY SRI RANGAPATTANNA, ROAD BDG",False,Non_Compliant,5,0,0.6375150784077201,1.3114143920595533,20.0,29.0,5.7,6.7,7.8,8.5,221.0,518.0,2.0,4.5,0.75,4.1,110.0,270.0,1300.0,2400.0,2.0,7.0,24.5,6.2,8.15,369.5,3.25,2.425,190.0,1850.0,4.5,0.7142857142857142,0.543859649122807,0.021440405418575188,0.007587439937423176,0.022033898305084745,0.006132642093949547,1.583188207747623e-05,2.3123988325510758e-05,3.7489378009563956e-06,0.31103684042785085,-0.37369855893722215,0.0636407770918774,-0.1774248954080785,-0.09834390236355003,0.019568931707636544,-0.09175012132175936,-0.0640248246014404,-0.03248254873436441
1386,RIVER CAUVERY AT D/S OF KAREKUARA VILLAGE,KARNATAKA,Pennar,2023,DOWNSTREAM,DOWNSTREAM,RIVER CAUVERY KAREKUARA VILLAGE,PENNAR|RIVER CAUVERY KAREKUARA VILLAGE,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,19.0,29.0,5.5,6.9,7.7,8.7,158.0,438.0,2.0,4.0,1.4,2.8,110.0,210.0,1200.0,1700.0,2.0,7.0,24.0,6.2,8.2,298.0,3.0,2.0999999999999996,160.0,1450.0,4.5,0.6984126984126984,0.543859649122807,0.021635318195107684,0.005989496033076322,0.020338983050847456,0.005310741607131566,1.333211122313788e-05,1.8124207065940865e-05,3.7489378009563956e-06,0.20308486553643085,-0.37369855893722215,0.07214884139232278,-0.20718612745947598,-0.12817935591003146,-0.014235983487116115,-0.09185570229835562,-0.0642424098694341,-0.03248254873436441
34,RIVER CAUVERY AT SATHYAGALAM BRIDGE,KARNATAKA,Pennar,2023,NONE,UNSPECIFIED,RIVER CAUVERY SATHYAGALAM BRIDGE,PENNAR|RIVER CAUVERY SATHYAGALAM BRIDGE,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,21.0,33.0,5.4,7.0,7.9,8.6,215.0,485.0,1.0,3.5,1.16,2.4,110.0,210.0,1100.0,1700.0,2.0,7.0,27.0,6.2,8.25,350.0,2.25,1.7799999999999998,160.0,1400.0,4.5,0.7936507936507936,0.543859649122807,0.021830230971640188,0.007151637054419488,0.015254237288135592,0.004501485743187709,1.333211122313788e-05,1.749923440849463e-05,3.7489378009563956e-06,0.8507967148849508,-0.37369855893722215,0.08065690569276844,-0.18554159505845963,-0.2176857165494758,-0.04752082306348793,-0.09185570229835562,-0.06426960802793331,-0.03248254873436441
2773,RIVER CAUVERY AT BANNUR BRIDGE,KARNATAKA,Pennar,2023,NONE,UNSPECIFIED,RIVER CAUVERY BANNUR BRIDGE,PENNAR|RIVER CAUVERY BANNUR BRIDGE,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,23.0,28.0,5.7,7.1,8.0,8.5,195.0,495.0,1.0,3.5,0.97,2.8,110.0,170.0,1100.0,1700.0,2.0,7.0,25.5,6.4,8.25,345.0,2.25,1.8849999999999998,140.0,1400.0,4.5,0.746031746031746,0.5614035087719298,0.021830230971640188,0.007039892725444184,0.015254237288135592,0.004767022823544287,1.1665597320245645e-05,1.749923440849463e-05,3.7489378009563956e-06,0.5269407902106908,-0.2571712617218423,0.08065690569276844,-0.1876228000970189,-0.2176857165494758,-0.036599235077490924,-0.09192608961608645,-0.06426960802793331,-0.03248254873436441
2774,RIVER CAUVERY AT RANGANATHITTU,KARNATAKA,Pennar,2023,NONE,UNSPECIFIED,RIVER CAUVERY RANGANATHITTU,PENNAR|RIVER CAUVERY RANGANATHITTU,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,19.0,28.0,6.2,6.9,7.6,8.5,160.0,457.0,1.8,3.0,0.48,3.3,110.0,210.0,1100.0,1500.0,2.0,7.0,23.5,6.550000000000001,8.05,308.5,2.4,1.89,160.0,1300.0,4.5,0.6825396825396826,0.5745614035087719,0.021050579865510188,0.006224159123924461,0.016271186440677966,0.00477966744641841,1.333211122313788e-05,1.6249289093602155e-05,3.7489378009563956e-06,0.09513289064501085,-0.16977578881030725,0.04662464849098638,-0.20281559687850154,-0.19978444442158694,-0.036079159459110104,-0.09185570229835562,-0.06432400434493173,-0.03248254873436441
3566,RIVER CAUVERY AT KRS DAM MANDYA,KARNATAKA,Pennar,2023,NONE,UNSPECIFIED,RIVER CAUVERY KRS DAM MANDYA,PENNAR|RIVER CAUVERY KRS DAM MANDYA,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,19.0,29.0,6.1,7.1,7.5,8.7,140.0,564.0,1.0,3.0,0.96,2.9,83.0,170.0,700.0,2100.0,2.0,7.0,24.0,6.6,8.1,352.0,2.0,1.93,126.5,1400.0,4.5,0.6984126984126984,0.5789473684210525,0.021245492642042684,0.007196334786009609,0.013559322033898305,0.0048808244294113925,1.0540700435793385e-05,1.749923440849463e-05,3.7489378009563956e-06,0.20308486553643085,-0.1406439645064629,0.05513271279143174,-0.18470911304303592,-0.24752117009595723,-0.03191855451206362,-0.09197360105555476,-0.06426960802793331,-0.03248254873436441
3568,RIVER CAUVERY AT WATER SUPPLY INTAKE POINT TO SRIRANGAPATNA TOWN,KARNATAKA,Pennar,2023,NONE,UNSPECIFIED,RIVER CAUVERY WATER SUPPLY INTAKE POINT TO SRIRANGAPATNA TOWN,PENNAR|RIVER CAUVERY WATER SUPPLY INTAKE POINT TO SRIRANGAPATNA TOWN,False,Non_Compliant,5,0,0.6375150784077201,1.3114143920595533,20.0,29.0,5.7,6.4,7.5,8.6,203.0,586.0,2.5,4.0,0.72,3.9,110.0,260.0,1200.0,2300.0,2.0,7.0,24.5,6.050000000000001,8.05,394.5,3.25,2.31,185.0,1750.0,4.5,0.7142857142857142,0.5307017543859649,0.021050579865510188,0.008146161582299697,0.022033898305084745,0.005841815767844724,1.5415253601753174e-05,2.1874043010618285e-05,3.7489378009563956e-06,0.31103684042785085,-0.4610940318487567,0.04662464849098638,-0.16701887021528217,-0.09834390236355003,0.00760719248487794,-0.09176771815119207,-0.06407922091843883,-0.03248254873436441
3569,RIVER CAUVERY AT WATER SUPPLY INTAKE POINT TO MANDYA TOWN,KARNATAKA,Pennar,2023,NONE,UNSPECIFIED,RIVER CAUVERY WATER SUPPLY INTAKE POINT TO MANDYA TOWN,PENNAR|RIVER CAUVERY WATER SUPPLY INTAKE POINT TO MANDYA TOWN,False,Non_Compliant,5,0,0.6375150784077201,1.3114143920595533,20.0,29.0,5.8,6.7,7.3,8.6,216.0,704.0,2.0,4.5,0.71,4.1,93.0,320.0,1100.0,2100.0,2.0,7.0,24.5,6.25,7.949999999999999,460.0,3.25,2.405,206.5,1600.0,4.5,0.7142857142857142,0.5482456140350876,0.020660754312445177,0.009610012291876186,0.022033898305084745,0.006082063602453056,1.7206756047362324e-05,1.9999125038279575e-05,3.7489378009563956e-06,0.31103684042785085,-0.34456673463337734,0.029608519890095046,-0.13975508421015578,-0.09834390236355003,0.017488629234113304,-0.09169205178463143,-0.06416081539393646,-0.03248254873436441
3570,RIVER CAUVERY D/S OF KR NAGAR BRIDGE,KARNATAKA,Pennar,2023,DOWNSTREAM,DOWNSTREAM,RIVER CAUVERY KR NAGAR BRIDGE,PENNAR|RIVER CAUVERY KR NAGAR BRIDGE,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,21.0,30.0,5.9,7.0,7.3,8.6,140.0,535.0,1.0,3.5,0.56,4.3,68.0,220.0,840.0,1300.0,2.0,7.0,25.5,6.45,7.949999999999999,337.5,2.25,2.4299999999999997,144.0,1070.0,4.5,0.746031746031746,0.5657894736842105,0.020660754312445177,0.006872276231981227,0.015254237288135592,0.00614528671682367,1.1998900100824091e-05,1.3374414869349465e-05,3.7489378009563956e-06,0.5269407902106908,-0.22803943741799745,0.029608519890095046,-0.1907446076548578,-0.2176857165494758,0.02008900732601734,-0.09191201215254029,-0.0644491158740281,-0.03248254873436441
3571,RIVER CAUVERY U/S OF KR NAGAR,KARNATAKA,Pennar,2023,UPSTREAM,UPSTREAM,RIVER CAUVERY KR NAGAR,PENNAR|RIVER CAUVERY KR NAGAR,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,21.0,30.0,6.3,7.2,7.4,8.6,120.0,493.0,1.0,3.0,0.48,2.9,68.0,93.0,700.0,1100.0,2.0,7.0,25.5,6.75,8.0,306.5,2.0,1.69,80.5,900.0,4.5,0.746031746031746,0.5921052631578947,0.02085566708897768,0.006179461392334339,0.013559322033898305,0.004273882531453499,6.707718459141246e-06,1.124950783403226e-05,3.7489378009563956e-06,0.5269407902106908,-0.05324849159492788,0.03811658419054071,-0.20364807889392525,-0.24752117009595723,-0.056882184194342496,-0.09213549188633569,-0.06454158961292542,-0.03248254873436441
